HGNC,ENTREZ_ID,OMIM_ID,ENSEMBL_ID,ENSP,ASD
CIAPIN1,57019,608943,ENSG00000005194,ENSP00000377914,0
KIF7,374654,611254,ENSG00000166813,ENSP00000377934,0
PPP2R2B,5521,604325,ENSG00000156475,ENSP00000377936,0
ACTN1,87,102575,ENSG00000072110,ENSP00000377941,0
UTP14A,10813,300508,ENSG00000156697,ENSP00000377944,0
QRFPR,84109,606925,ENSG00000186867,ENSP00000377948,0
LARS,51520,151350,ENSG00000133706,ENSP00000377954,0
CCT4,10575,605142,ENSG00000115484,ENSP00000377958,1
GTF2F1,2962,189968,ENSG00000125651,ENSP00000377969,0
MT1X,4501,156359,ENSG00000187193,ENSP00000377995,0
KRIT1,889,604214,ENSG00000001631,ENSP00000378015,0
RNF14,9604,605675,ENSG00000013561,ENSP00000378028,0
BAD,572,603167,ENSG00000002330,ENSP00000378040,0
FKBP2,2286,186946,ENSG00000173486,ENSP00000378046,0
TRPT1,83707,610470,ENSG00000149743,ENSP00000378050,0
DNASE1L3,1776,602244,ENSG00000163687,ENSP00000378053,0
EFEMP1,2202,601548,ENSG00000115380,ENSP00000378058,0
SLFN12,55106,614955,ENSG00000172123,ENSP00000378063,0
SLFN11,91607,614953,ENSG00000172716,ENSP00000378067,0
PNPLA1,285848,612121,ENSG00000180316,ENSP00000378072,0
SLC28A1,9154,606207,ENSG00000156222,ENSP00000378074,0
PCDHGA2,56113,606289,ENSG00000081853,ENSP00000378077,0
NMB,4828,162340,ENSG00000197696,ENSP00000378089,0
ELOVL6,79071,611546,ENSG00000170522,ENSP00000378105,0
CCL8,6355,602283,ENSG00000108700,ENSP00000378118,0
STEAP2,261729,605094,ENSG00000157214,ENSP00000378119,0
CFI,3426,217030,ENSG00000205403,ENSP00000378130,0
IRX5,10265,606195,ENSG00000176842,ENSP00000378132,0
AKTIP,64400,608483,ENSG00000166971,ENSP00000378152,0
ACYP2,98,102595,ENSG00000170634,ENSP00000378161,0
RPL34,6164,616862,ENSG00000109475,ENSP00000378163,0
ZNF207,7756,603428,ENSG00000010244,ENSP00000378165,0
SGMS2,166929,611574,ENSG00000164023,ENSP00000378176,0
CEMIP,57214,608366,ENSG00000103888,ENSP00000378177,0
BRD7,29117,618489,ENSG00000166164,ENSP00000378181,0
ADCY7,113,600385,ENSG00000121281,ENSP00000378187,0
AIMP1,9255,603605,ENSG00000164022,ENSP00000378191,0
DMTF1,9988,608491,ENSG00000135164,ENSP00000378193,0
GPR75,10936,606704,ENSG00000119737,ENSP00000378195,0
HSPA2,3306,140560,ENSG00000126803,ENSP00000378199,0
AKAP5,9495,604688,ENSG00000179841,ENSP00000378207,0
PRKCD,5580,176977,ENSG00000163932,ENSP00000378217,0
ABCC11,85320,607040,ENSG00000121270,ENSP00000378230,0
SFMBT1,51460,607319,ENSG00000163935,ENSP00000378235,0
CXXC4,80319,611645,ENSG00000168772,ENSP00000378248,0
EML3,256364,618118,ENSG00000149499,ENSP00000378254,0
ALG13,79868,300776,ENSG00000101901,ENSP00000378260,0
SLC9B2,133308,611789,ENSG00000164038,ENSP00000378265,0
PAIP2,51247,605604,ENSG00000120727,ENSP00000378275,0
MYLK3,91807,612147,ENSG00000140795,ENSP00000378288,0
KRT80,144501,611161,ENSG00000167767,ENSP00000378292,0
SIL1,64374,608005,ENSG00000120725,ENSP00000378294,0
INCENP,3619,604411,ENSG00000149503,ENSP00000378295,0
PPP3CB,5532,114106,ENSG00000107758,ENSP00000378306,0
PBRM1,55193,606083,ENSG00000163939,ENSP00000378307,0
SLC39A8,64116,608732,ENSG00000138821,ENSP00000378310,0
TTC7A,57217,609332,ENSG00000068724,ENSP00000378320,0
PPP3CA,5530,114105,ENSG00000138814,ENSP00000378323,0
ZP3,7784,182889,ENSG00000188372,ENSP00000378326,0
ANKRD13B,124930,615124,ENSG00000198720,ENSP00000378328,0
TGFB1I1,7041,602353,ENSG00000140682,ENSP00000378332,0
GIT1,28964,608434,ENSG00000108262,ENSP00000378338,0
COL4A6,1288,303631,ENSG00000197565,ENSP00000378340,0
CDC23,8697,603462,ENSG00000094880,ENSP00000378350,0
KIF20A,10112,605664,ENSG00000112984,ENSP00000378356,0
ADH6,130,103735,ENSG00000172955,ENSP00000378359,0
SLC11A2,4891,600523,ENSG00000110911,ENSP00000378364,0
CCL26,10344,604697,ENSG00000006606,ENSP00000378365,0
NRG4,145957,610894,ENSG00000169752,ENSP00000378367,0
FLOT2,2319,131560,ENSG00000132589,ENSP00000378368,0
PSAP,5660,176801,ENSG00000197746,ENSP00000378394,0
LIMA1,51474,608364,ENSG00000050405,ENSP00000378400,0
SPOCK1,6695,602264,ENSG00000152377,ENSP00000378401,0
SIN3A,25942,607776,ENSG00000169375,ENSP00000378402,1
BCKDK,10295,614901,ENSG00000103507,ENSP00000378405,1
GPT,2875,138200,ENSG00000167701,ENSP00000378408,0
SMARCD1,6602,601735,ENSG00000066117,ENSP00000378414,0
ALAS1,211,125290,ENSG00000023330,ENSP00000378416,0
VKORC1,79001,608547,ENSG00000167397,ENSP00000378426,0
MMRN1,22915,601456,ENSG00000138722,ENSP00000378431,0
CPLX3,594855,609585,ENSG00000213578,ENSP00000378464,0
RGS19,10287,605071,ENSG00000171700,ENSP00000378483,0
MATK,4145,600038,ENSG00000007264,ENSP00000378485,0
GRM2,2912,604099,ENSG00000164082,ENSP00000378492,0
NXF3,56000,300316,ENSG00000147206,ENSP00000378504,0
CLK3,1198,602990,ENSG00000179335,ENSP00000378505,0
SPP1,6696,166490,ENSG00000118785,ENSP00000378517,0
FZR1,51343,603619,ENSG00000105325,ENSP00000378529,0
ZBTB46,140685,614639,ENSG00000130584,ENSP00000378536,0
GPR135,64582,607970,ENSG00000181619,ENSP00000378548,0
DAAM1,23002,606626,ENSG00000100592,ENSP00000378557,0
PFDN6,10471,605660,ENSG00000204220,ENSP00000378563,0
SULT1A3,6818,600641,ENSG00000261052,ENSP00000378570,0
CLDN3,1365,602910,ENSG00000165215,ENSP00000378577,0
AFF1,4299,159557,ENSG00000172493,ENSP00000378578,0
TIMM9,26520,607384,ENSG00000100575,ENSP00000378588,0
DNAJC30,84277,618202,ENSG00000176410,ENSP00000378605,0
ARHGAP24,83478,610586,ENSG00000138639,ENSP00000378611,1
HERC4,26091,609248,ENSG00000148634,ENSP00000378624,0
DRP2,1821,300052,ENSG00000102385,ENSP00000378635,0
TBX6,6911,602427,ENSG00000149922,ENSP00000378650,0
ALDOA,226,103850,ENSG00000149925,ENSP00000378669,0
POM121,9883,615753,ENSG00000196313,ENSP00000378687,0
CALN1,83698,607176,ENSG00000183166,ENSP00000378690,0
CDK1,983,116940,ENSG00000170312,ENSP00000378699,0
BRD2,6046,601540,ENSG00000204256,ENSP00000378704,0
SEC31A,22872,610257,ENSG00000138674,ENSP00000378721,0
KTN1,3895,600381,ENSG00000126777,ENSP00000378725,0
LBH,81606,611763,ENSG00000213626,ENSP00000378733,0
CRCP,27297,606121,ENSG00000241258,ENSP00000378736,0
AK4,205,103030,ENSG00000162433,ENSP00000378743,0
SLC16A9,220963,614242,ENSG00000165449,ENSP00000378757,0
MVP,9961,605088,ENSG00000013364,ENSP00000378760,0
PPP1CB,5500,600590,ENSG00000213639,ENSP00000378769,0
QPRT,23475,606248,ENSG00000103485,ENSP00000378782,0
HLA-DRA,3122,142860,ENSG00000204287,ENSP00000378786,0
ZNF169,169841,603404,ENSG00000175787,ENSP00000378792,0
PAQR5,54852,607781,ENSG00000137819,ENSP00000378803,0
CHCHD2,51142,616244,ENSG00000106153,ENSP00000378812,0
QRICH1,54870,617387,ENSG00000198218,ENSP00000378830,1
LAT,27040,602354,ENSG00000213658,ENSP00000378845,1
MAPK1IP1L,93487,617226,ENSG00000168175,ENSP00000378851,0
PSPH,5723,172480,ENSG00000146733,ENSP00000378854,0
SOCS4,122809,616337,ENSG00000180008,ENSP00000378855,0
LGALS9,3965,601879,ENSG00000168961,ENSP00000378856,0
WDR6,11180,606031,ENSG00000178252,ENSP00000378857,0
A1CF,29974,618199,ENSG00000148584,ENSP00000378868,0
AGPAT1,10554,603099,ENSG00000204310,ENSP00000378877,0
DHRS7B,25979,616160,ENSG00000109016,ENSP00000378887,0
EGFL8,80864,609897,ENSG00000241404,ENSP00000378888,0
ASAH2,56624,611202,ENSG00000188611,ENSP00000378897,0
COBL,23242,610317,ENSG00000106078,ENSP00000378912,0
ULK2,9706,608650,ENSG00000083290,ENSP00000378914,0
ATXN2L,11273,607931,ENSG00000168488,ENSP00000378917,0
SLC26A6,65010,610068,ENSG00000225697,ENSP00000378920,0
PPHLN1,51535,608150,ENSG00000134283,ENSP00000378935,0
MFAP4,4239,600596,ENSG00000166482,ENSP00000378957,0
RABL2B,11158,605413,ENSG00000079974,ENSP00000378958,0
SNTB1,6641,600026,ENSG00000172164,ENSP00000378965,0
SULT1A1,6817,171150,ENSG00000196502,ENSP00000378972,0
MAPK8,5599,601158,ENSG00000107643,ENSP00000378974,0
SULT1A2,6799,601292,ENSG00000197165,ENSP00000378992,0
NREP,9315,607332,ENSG00000134986,ENSP00000378996,0
NUPR1,26471,614812,ENSG00000176046,ENSP00000379003,0
CPT1B,1375,601987,ENSG00000205560,ENSP00000379011,0
FBXW10,10517,611679,ENSG00000171931,ENSP00000379025,0
EXT2,2132,608210,ENSG00000151348,ENSP00000379032,0
TYMP,1890,131222,ENSG00000025708,ENSP00000379038,0
PURB,5814,608887,ENSG00000146676,ENSP00000379051,0
MIEF2,125170,615498,ENSG00000177427,ENSP00000379057,0
TRPS1,7227,604386,ENSG00000104447,ENSP00000379065,0
ADM2,79924,608682,ENSG00000128165,ENSP00000379087,0
BTC,685,600345,ENSG00000174808,ENSP00000379092,0
AREG,374,104640,ENSG00000109321,ENSP00000379097,0
CAMK2B,816,607707,ENSG00000058404,ENSP00000379098,1
MTHFD2L,441024,614047,ENSG00000163738,ENSP00000379108,0
CXCL1,2919,155730,ENSG00000163739,ENSP00000379110,0
IL4R,3566,147781,ENSG00000077238,ENSP00000379111,0
APIP,51074,612491,ENSG00000149089,ENSP00000379133,0
AFP,174,104150,ENSG00000081051,ENSP00000379138,0
CXCL12,6387,600835,ENSG00000107562,ENSP00000379140,0
ZNF32,7580,194539,ENSG00000169740,ENSP00000379143,0
TNRC6A,27327,610739,ENSG00000090905,ENSP00000379144,0
MPRIP,23164,612935,ENSG00000133030,ENSP00000379156,0
CAST,831,114090,ENSG00000153113,ENSP00000379157,0
POLM,27434,606344,ENSG00000122678,ENSP00000379174,0
CDKL1,8814,603441,ENSG00000100490,ENSP00000379176,0
RAE1,8480,603343,ENSG00000101146,ENSP00000379182,0
PANX2,56666,608421,ENSG00000073150,ENSP00000379183,0
CD59,966,107271,ENSG00000085063,ENSP00000379191,0
VCPKMT,79609,615260,ENSG00000100483,ENSP00000379201,0
ATP6V1C1,528,603097,ENSG00000155097,ENSP00000379203,0
BMP7,655,112267,ENSG00000101144,ENSP00000379204,0
MYL3,4634,160790,ENSG00000160808,ENSP00000379210,0
COA1,55744,614769,ENSG00000106603,ENSP00000379218,0
TEX11,56159,300311,ENSG00000120498,ENSP00000379226,0
HECW1,23072,610384,ENSG00000002746,ENSP00000379228,0
LRRC2,79442,607180,ENSG00000163827,ENSP00000379241,0
CDRT1,374286,604596,ENSG00000241322,ENSP00000379242,0
NCALD,83988,606722,ENSG00000104490,ENSP00000379256,0
GLI3,2737,165240,ENSG00000106571,ENSP00000379258,0
TEKT3,64518,612683,ENSG00000125409,ENSP00000379263,0
ELP4,26610,606985,ENSG00000109911,ENSP00000379267,1
ABHD16A,7920,142620,ENSG00000204427,ENSP00000379282,0
YWHAZ,7534,601288,ENSG00000164924,ENSP00000379287,0
BCAS1,8537,602968,ENSG00000064787,ENSP00000379290,1
CASC1,55259,616906,ENSG00000118307,ENSP00000379310,0
SLC5A12,159963,612455,ENSG00000148942,ENSP00000379326,0
NFATC2,4773,600490,ENSG00000101096,ENSP00000379330,0
RPS29,6235,603633,ENSG00000213741,ENSP00000379339,0
ADNP,23394,611386,ENSG00000101126,ENSP00000379346,1
ITGB1,3688,135630,ENSG00000150093,ENSP00000379350,0
ST8SIA1,6489,601123,ENSG00000111728,ENSP00000379353,0
MOB1A,55233,609281,ENSG00000114978,ENSP00000379364,0
EDA2R,60401,300276,ENSG00000131080,ENSP00000379365,0
MOB1B,92597,609282,ENSG00000173542,ENSP00000379366,0
LYRM1,57149,614709,ENSG00000102897,ENSP00000379367,0
ZNF35,7584,194533,ENSG00000169981,ENSP00000379368,0
ZNF197,10168,618359,ENSG00000186448,ENSP00000379370,0
GTF2A2,2958,600519,ENSG00000140307,ENSP00000379372,0
GCNT3,9245,606836,ENSG00000140297,ENSP00000379377,0
ENAM,10117,606585,ENSG00000132464,ENSP00000379383,0
LDHB,3945,150100,ENSG00000111716,ENSP00000379386,0
NAV2,89797,607026,ENSG00000166833,ENSP00000379396,1
ODAM,54959,614843,ENSG00000109205,ENSP00000379401,0
NDUFAF6,137682,612392,ENSG00000156170,ENSP00000379430,0
UMOD,7369,191845,ENSG00000169344,ENSP00000379438,0
JMY,133746,604279,ENSG00000152409,ENSP00000379441,0
FAF1,11124,604460,ENSG00000185104,ENSP00000379457,0
ZNF134,7693,604076,ENSG00000213762,ENSP00000379464,0
CCK,885,118440,ENSG00000187094,ENSP00000379472,0
DDX39B,7919,142560,ENSG00000198563,ENSP00000379475,0
PDE1C,5137,602987,ENSG00000154678,ENSP00000379496,1
UEVLD,55293,610985,ENSG00000151116,ENSP00000379500,0
PDP1,54704,605993,ENSG00000164951,ENSP00000379503,0
RPL14,9045,617414,ENSG00000188846,ENSP00000379506,0
MGST1,4257,138330,ENSG00000008394,ENSP00000379512,0
TMC5,79838,617197,ENSG00000103534,ENSP00000379531,0
TSPO,706,109610,ENSG00000100300,ENSP00000379563,0
CCHCR1,54535,605310,ENSG00000204536,ENSP00000379566,0
ACBD5,91452,616618,ENSG00000107897,ENSP00000379568,0
MRGPRX3,117195,607229,ENSG00000179826,ENSP00000379571,0
RAB27A,5873,603868,ENSG00000069974,ENSP00000379601,0
VAMP1,6843,185880,ENSG00000139190,ENSP00000379602,0
KNCN,148930,611455,ENSG00000162456,ENSP00000379607,0
TAX1BP1,8887,605326,ENSG00000106052,ENSP00000379612,0
MYH11,4629,160745,ENSG00000133392,ENSP00000379616,0
WDR72,256764,613214,ENSG00000166415,ENSP00000379619,0
SNX16,64089,614903,ENSG00000104497,ENSP00000379621,0
NDE1,54820,609449,ENSG00000072864,ENSP00000379643,0
SOX6,55553,607257,ENSG00000110693,ENSP00000379644,0
ETV6,2120,600618,ENSG00000139083,ENSP00000379658,0
MPV17L,255027,618100,ENSG00000156968,ENSP00000379669,0
PGM5,5239,600981,ENSG00000154330,ENSP00000379678,0
NAGA,4668,104170,ENSG00000198951,ENSP00000379680,0
PRH2,5555,168790,ENSG00000134551,ENSP00000379682,0
CYP19A1,1588,107910,ENSG00000137869,ENSP00000379683,0
PDXDC1,23042,614244,ENSG00000179889,ENSP00000379691,0
PKIA,5569,606059,ENSG00000171033,ENSP00000379696,0
HNF4G,3174,605966,ENSG00000164749,ENSP00000379701,0
ARHGAP21,57584,609870,ENSG00000107863,ENSP00000379709,0
IQSEC2,23096,300522,ENSG00000124313,ENSP00000379712,1
USP8,9101,603158,ENSG00000138592,ENSP00000379721,0
IPP,3652,147485,ENSG00000197429,ENSP00000379739,0
CCDC125,202243,613781,ENSG00000183323,ENSP00000379754,0
DKK3,27122,605416,ENSG00000050165,ENSP00000379762,0
COX7B2,170712,609811,ENSG00000170516,ENSP00000379784,0
AMPD3,272,102772,ENSG00000133805,ENSP00000379802,0
OSBPL10,114884,606738,ENSG00000144645,ENSP00000379804,0
ATF7IP2,80063,613645,ENSG00000166669,ENSP00000379808,0
GRIN2A,2903,138253,ENSG00000183454,ENSP00000379818,1
SLC12A1,6557,600839,ENSG00000074803,ENSP00000379822,0
COL4A3,1285,120070,ENSG00000169031,ENSP00000379823,0
TRIM40,135644,616976,ENSG00000204614,ENSP00000379826,0
SLC30A5,64924,607819,ENSG00000145740,ENSP00000379836,1
CARHSP1,23589,616885,ENSG00000153048,ENSP00000379838,0
GNE,10020,603824,ENSG00000159921,ENSP00000379839,0
SGK3,23678,607591,ENSG00000104205,ENSP00000379842,0
ABAT,18,137150,ENSG00000183044,ENSP00000379845,1
ZNF143,7702,603433,ENSG00000166478,ENSP00000379847,0
COCH,1690,603196,ENSG00000100473,ENSP00000379862,0
ADHFE1,137872,611083,ENSG00000147576,ENSP00000379865,0
COL4A4,1286,120131,ENSG00000081052,ENSP00000379866,0
ELP5,23587,615019,ENSG00000170291,ENSP00000379869,0
HLA-A,3105,142800,ENSG00000206503,ENSP00000379873,1
RPS8,6202,600357,ENSG00000142937,ENSP00000379888,0
AP1S3,130340,615781,ENSG00000152056,ENSP00000379891,0
UBN1,29855,609771,ENSG00000118900,ENSP00000379894,0
GATM,2628,602360,ENSG00000171766,ENSP00000379895,1
ARL4A,10124,604786,ENSG00000122644,ENSP00000379898,0
TMEM106B,54664,613413,ENSG00000106460,ENSP00000379901,0
THRB,7068,190160,ENSG00000151090,ENSP00000379904,0
CENPK,64105,611502,ENSG00000123219,ENSP00000379911,0
UBE2E2,7325,602163,ENSG00000182247,ENSP00000379931,0
ILK,3611,602366,ENSG00000166333,ENSP00000379975,0
CD72,971,107272,ENSG00000137101,ENSP00000379980,0
TIMM17B,10245,300249,ENSG00000126768,ENSP00000379999,0
LTB4R,1241,601531,ENSG00000213903,ENSP00000380008,0
ZNF384,171017,609951,ENSG00000126746,ENSP00000380019,0
ING4,51147,608524,ENSG00000111653,ENSP00000380024,0
DDX17,10521,608469,ENSG00000100201,ENSP00000380033,0
SNAI2,6591,602150,ENSG00000019549,ENSP00000380034,0
FITM2,128486,612029,ENSG00000197296,ENSP00000380037,0
CSNK1E,1454,600863,ENSG00000213923,ENSP00000380044,1
EAF1,85403,608315,ENSG00000144597,ENSP00000380054,0
TIGD7,91151,612969,ENSG00000140993,ENSP00000380071,0
IRF9,10379,147574,ENSG00000213928,ENSP00000380073,0
SLC38A9,153129,616203,ENSG00000177058,ENSP00000380074,0
SLC29A4,222962,609149,ENSG00000164638,ENSP00000380081,1
ZNF213,7760,608387,ENSG00000085644,ENSP00000380087,0
SOX10,6663,602229,ENSG00000100146,ENSP00000380093,0
RBAK,57786,608191,ENSG00000146587,ENSP00000380120,0
CLDN6,9074,615798,ENSG00000184697,ENSP00000380131,0
KAT6A,7994,601408,ENSG00000083168,ENSP00000380136,1
CARD11,84433,607210,ENSG00000198286,ENSP00000380150,1
OR51E2,81285,611268,ENSG00000167332,ENSP00000380153,0
OR51E1,143503,611267,ENSG00000180785,ENSP00000380155,0
MOCS2,4338,603708,ENSG00000164172,ENSP00000380157,0
ZNF182,7569,314993,ENSG00000147118,ENSP00000380165,0
UBE2G1,7326,601569,ENSG00000132388,ENSP00000380178,0
PLEKHG6,55200,611743,ENSG00000008323,ENSP00000380185,0
ITGA4,3676,192975,ENSG00000115232,ENSP00000380227,1
NUDT1,4521,600312,ENSG00000106268,ENSP00000380241,0
HRH1,3269,600167,ENSG00000196639,ENSP00000380247,0
SLC17A3,10786,611034,ENSG00000124564,ENSP00000380250,0
NFE2L2,4780,600492,ENSG00000116044,ENSP00000380252,0
CCNF,899,600227,ENSG00000162063,ENSP00000380256,0
ART5,116969,610625,ENSG00000167311,ENSP00000380258,0
RAPGEF4,11069,606058,ENSG00000091428,ENSP00000380271,1
GPER1,2852,601805,ENSG00000164850,ENSP00000380281,0
DYNC1I2,1781,603331,ENSG00000077380,ENSP00000380308,0
ZNF208,7757,603977,ENSG00000160321,ENSP00000380315,0
TULP3,7289,604730,ENSG00000078246,ENSP00000380321,0
ITIH5,80760,609783,ENSG00000123243,ENSP00000380333,0
NCF4,4689,601488,ENSG00000100365,ENSP00000380334,0
SMU1,55234,617811,ENSG00000122692,ENSP00000380336,0
CAPN3,825,114240,ENSG00000092529,ENSP00000380349,0
DDHD2,23259,615003,ENSG00000085788,ENSP00000380352,0
SFMBT2,57713,615392,ENSG00000198879,ENSP00000380353,0
RGN,9104,300212,ENSG00000130988,ENSP00000380365,0
PAFAH1B1,5048,601545,ENSG00000007168,ENSP00000380378,1
WNT5B,81029,606361,ENSG00000111186,ENSP00000380379,0
FOXRED2,80020,613777,ENSG00000100350,ENSP00000380401,0
MPST,4357,602496,ENSG00000128309,ENSP00000380402,0
AGAP3,116988,616813,ENSG00000133612,ENSP00000380413,0
DEK,7913,125264,ENSG00000124795,ENSP00000380414,0
IL15RA,3601,601070,ENSG00000134470,ENSP00000380421,0
INS,3630,176730,ENSG00000254647,ENSP00000380432,0
SLC22A17,51310,611461,ENSG00000092096,ENSP00000380437,0
NOXO1,124056,611256,ENSG00000196408,ENSP00000380450,0
ERMN,57471,610072,ENSG00000136541,ENSP00000380453,1
PLAA,9373,603873,ENSG00000137055,ENSP00000380460,0
ELAVL2,1993,601673,ENSG00000107105,ENSP00000380479,1
GALNT9,50614,606251,ENSG00000182870,ENSP00000380488,0
MB,4151,160000,ENSG00000198125,ENSP00000380489,0
MYCL,4610,164850,ENSG00000116990,ENSP00000380494,0
HAGH,3029,138760,ENSG00000063854,ENSP00000380514,0
DUSP8,1850,602038,ENSG00000184545,ENSP00000380530,0
TSPAN4,7106,602644,ENSG00000214063,ENSP00000380553,0
AKAP8L,26993,609475,ENSG00000011243,ENSP00000380557,0
CD151,977,602243,ENSG00000177697,ENSP00000380565,0
BPIFC,254240,614109,ENSG00000184459,ENSP00000380594,0
BLOC1S5,63915,607289,ENSG00000188428,ENSP00000380598,0
CNTN4,152330,607280,ENSG00000144619,ENSP00000380602,1
LYPD1,116372,610450,ENSG00000150551,ENSP00000380605,0
PTK2B,2185,601212,ENSG00000120899,ENSP00000380638,0
EIF4ENIF1,56478,607445,ENSG00000184708,ENSP00000380659,0
CEP250,11190,609689,ENSG00000126001,ENSP00000380661,0
SLC7A7,9056,603593,ENSG00000155465,ENSP00000380666,1
WEE2,494551,614084,ENSG00000214102,ENSP00000380675,0
CCDC40,55036,613799,ENSG00000141519,ENSP00000380679,0
IRF7,3665,605047,ENSG00000185507,ENSP00000380697,0
MYCBP,26292,606535,ENSG00000214114,ENSP00000380702,0
RASSF7,8045,143023,ENSG00000099849,ENSP00000380713,0
CDYL,9425,603778,ENSG00000153046,ENSP00000380718,0
FAM98B,283742,616142,ENSG00000171262,ENSP00000380734,0
FBXL16,146330,609082,ENSG00000127585,ENSP00000380746,0
PRMT2,3275,601961,ENSG00000160310,ENSP00000380759,0
TEN1,100134934,613130,ENSG00000257949,ENSP00000380762,0
TCTN1,79600,609863,ENSG00000204852,ENSP00000380779,0
NFIX,4784,164005,ENSG00000008441,ENSP00000380781,1
HOOK2,29911,607824,ENSG00000095066,ENSP00000380785,0
ALG3,10195,608750,ENSG00000214160,ENSP00000380793,0
CHMP7,91782,611130,ENSG00000147457,ENSP00000380794,0
MCM3AP,8888,603294,ENSG00000160294,ENSP00000380820,0
LSS,4047,600909,ENSG00000160285,ENSP00000380837,0
PDCD1LG2,80380,605723,ENSG00000197646,ENSP00000380855,0
RAB2B,84932,607466,ENSG00000129472,ENSP00000380869,0
RGS11,8786,603895,ENSG00000076344,ENSP00000380876,0
ASCC2,84164,614216,ENSG00000100325,ENSP00000380877,0
PPP3CC,5533,114107,ENSG00000120910,ENSP00000380878,0
MED13,9969,603808,ENSG00000108510,ENSP00000380888,1
COL8A2,1296,120252,ENSG00000171812,ENSP00000380901,0
ROBO3,64221,608630,ENSG00000154134,ENSP00000380903,0
POLR3D,661,187280,ENSG00000168495,ENSP00000380904,0
CEP83,51134,615847,ENSG00000173588,ENSP00000380911,0
SH3KBP1,30011,300374,ENSG00000147010,ENSP00000380921,1
TCP10,6953,187020,,ENSP00000380929,0
ARHGEF12,23365,604763,ENSG00000196914,ENSP00000380942,0
ITGB2,3689,600065,ENSG00000160255,ENSP00000380948,0
MBP,4155,159430,ENSG00000197971,ENSP00000380958,0
CHMP1A,5119,164010,ENSG00000131165,ENSP00000380998,1
TTC28,23331,615098,ENSG00000100154,ENSP00000381003,0
NAV3,89795,611629,ENSG00000067798,ENSP00000381007,0
MUC16,94025,606154,ENSG00000181143,ENSP00000381008,0
TRPM2,7226,603749,ENSG00000142185,ENSP00000381023,0
NPM2,10361,608073,ENSG00000158806,ENSP00000381032,0
SOCS6,9306,605118,ENSG00000170677,ENSP00000381034,0
ADGB,79747,614630,ENSG00000118492,ENSP00000381036,0
ZMYND11,10771,608668,ENSG00000015171,ENSP00000381053,1
RNASE1,6035,180440,ENSG00000129538,ENSP00000381057,0
CDH7,1005,605806,ENSG00000081138,ENSP00000381058,0
INTS10,55174,611353,ENSG00000104613,ENSP00000381064,0
MAP2K7,5609,603014,ENSG00000076984,ENSP00000381070,0
SERPINB8,5271,601697,ENSG00000166401,ENSP00000381072,0
EPHB1,2047,600600,ENSG00000154928,ENSP00000381097,0
GRIP1,23426,604597,ENSG00000155974,ENSP00000381098,1
SERPINB7,8710,603357,ENSG00000166396,ENSP00000381101,0
TM9SF4,9777,617727,ENSG00000101337,ENSP00000381104,0
NPS,594857,609513,ENSG00000214285,ENSP00000381105,0
GRK4,2868,137026,ENSG00000125388,ENSP00000381129,0
FGL1,2267,605776,ENSG00000104760,ENSP00000381133,0
AGPAT3,56894,614794,ENSG00000160216,ENSP00000381140,0
CTDSP2,10106,608711,ENSG00000175215,ENSP00000381148,0
DYNC2H1,79659,603297,ENSG00000187240,ENSP00000381167,0
TMEM123,114908,606356,ENSG00000152558,ENSP00000381204,0
HPS4,89781,606682,ENSG00000100099,ENSP00000381213,0
RGPD2,729857,612705,ENSG00000185304,ENSP00000381214,0
KHSRP,8570,603445,ENSG00000088247,ENSP00000381216,0
HM13,81502,607106,ENSG00000101294,ENSP00000381237,0
APOF,319,107760,ENSG00000175336,ENSP00000381250,0
WDR4,10785,605924,ENSG00000160193,ENSP00000381266,0
TBC1D32,221322,615867,ENSG00000146350,ENSP00000381270,0
CRYBB2,1415,123620,ENSG00000244752,ENSP00000381273,0
